nCount_RNA	group	1_-9_-9_0.5_0.5_0.5_x	1_-9_-9_0.5_0.5_0.5_y	1_-9_-9_0.5_0.5_0.5_x_expression	1_-9_-9_0.5_0.5_0.5_y_expression	1_-9_-9_0.5_0.5_-0.5_x	1_-9_-9_0.5_0.5_-0.5_y	1_-9_-9_0.5_0.5_-0.5_x_expression	1_-9_-9_0.5_0.5_-0.5_y_expression	1_-9_-9_0.5_0.5_0_x	1_-9_-9_0.5_0.5_0_y	1_-9_-9_0.5_0.5_0_x_expression	1_-9_-9_0.5_0.5_0_y_expression
14832	group3	1	2	-8.702890808979072	-9.409787482174428	1	3	-9.758863713132198	-8.500406128537263	1	3	-8.98571890966353	-7.976281328728476
13715	group3	3	2	-8.439869423983705	-9.45400455732149	1	1	-8.776140111175947	-8.677876980813744	1	1	-9.275758465024351	-8.338685761936507
14122	group3	0	2	-9.119118459143344	-9.513283582927404	0	4	-9.216920144146297	-8.783716453171406	2	6	-8.565329492624528	-8.283364067367158
12946	group3	1	0	-9.535007162938447	-9.89637105157172	0	4	-9.211926245501838	-8.74876761674119	2	0	-9.044717217996418	-9.152395156846861
12109	group3	2	0	-8.685377606102518	-9.363291013107808	3	1	-8.618291953264805	-9.040283050206742	2	1	-9.093956311541465	-8.839732837828592
13848	group3	2	2	-8.956657543755473	-8.933695695224467	1	1	-8.884775137673786	-9.272624457534251	4	2	-8.51856156151109	-8.178272565071076
19196	group3	1	6	-9.838785862689159	-8.601899615215949	3	1	-9.445625586319517	-9.03675380311615	0	2	-9.860703309379655	-8.462785963198206
14419	group2	0	2	-9.911954503796387	-9.517935020816022	2	0	-9.512339627759205	-8.759695765572955	2	4	-8.80405274161442	-8.963617275836095
17784	group1	2	3	-8.792135881745232	-8.93061348616717	1	2	-8.480176663528633	-9.167987030406703	0	1	-9.497021907278512	-8.816915620100986
15880	group3	2	2	-8.659783808477282	-9.081369567609721	1	4	-9.076462805382441	-8.371881146589827	1	2	-9.880865519763502	-8.371817150965764
8084	group2	1	1	-9.285617691776114	-9.306449798627511	0	2	-9.84286210057222	-8.564493356152935	1	2	-9.444623263415863	-9.043912823143938
16523	group3	0	0	-9.178296574654247	-9.292887560936565	0	2	-9.185294703987505	-9.265386895997462	1	3	-9.067160412086054	-8.70091486793651
29762	group3	1	2	-9.6157658395224	-8.724916608194913	10	3	-8.50056814824142	-9.002125142986856	4	8	-9.641114884880315	-8.57468435112416
15834	group3	0	3	-9.40206023605114	-8.924588674823575	2	4	-9.093935215710776	-8.704378233530766	0	3	-8.78115686522495	-8.220044977306374
12959	group3	3	2	-8.617926358477451	-8.674862303545147	0	2	-9.303873547531385	-8.829216252572444	2	1	-8.835960254385457	-9.048185142514313
15040	group3	3	2	-8.987183916670785	-8.716304818700792	1	1	-9.804497226902852	-8.61470574906809	0	2	-9.917912897149987	-9.166629080492319
15559	group3	2	1	-8.990090015304801	-9.303712202091601	3	2	-9.452061973795292	-8.769656196177069	2	2	-8.171844614114097	-9.210111342314812
25996	group3	1	4	-9.21797889460021	-9.128983612478235	7	6	-8.145283059478173	-8.80614961329575	3	4	-9.229414695692432	-9.055473391213232
20500	group1	5	6	-8.354659726535777	-8.339135080336145	1	1	-8.69765164118691	-8.903823930489537	4	0	-8.56476440906984	-9.855517731594086
13818	group1	1	1	-9.336993625296147	-9.747386671417512	1	0	-8.869716924901235	-9.430832905896333	2	2	-8.093567472546145	-8.694108593594423
18642	group3	1	0	-9.696526687866594	-9.310718755217883	0	8	-9.42709823897673	-8.313289168047314	6	0	-8.630111050270974	-8.989985941696373
16081	group3	2	3	-9.239078410059154	-8.976445346832042	1	4	-8.936979110547961	-8.779033071782198	2	1	-8.013575125989327	-9.200483219557775
14018	group3	5	2	-8.885302941292679	-8.48973224555019	1	3	-9.074241289666707	-8.454899240086684	4	1	-8.582609706209121	-8.933308791004064
16775	group2	3	2	-8.163487000558444	-8.680658795787854	1	1	-9.057736787788057	-8.552373442082226	1	1	-9.606980306305815	-9.051774906431314
18836	group2	2	2	-9.019520914251315	-9.525199069597344	2	1	-9.118143499169953	-8.760420246260399	1	4	-8.631297588808462	-9.121882982969671
15154	group3	0	0	-10.018225117033756	-9.801877936155924	0	2	-10.024620439056303	-8.989884860604457	0	0	-9.184972636440476	-8.993404816342627
15914	group3	0	4	-9.701437166625183	-9.167208788311228	1	5	-9.361861952868747	-8.575625183551587	1	1	-9.412909761178106	-9.531592802958953
14670	group3	5	1	-8.905093256863317	-8.841475515592306	3	2	-9.15840153631988	-8.918261590133953	1	0	-8.94921570341619	-9.447379966784439
17949	group3	2	1	-9.277849020155237	-9.222548002776454	2	1	-8.572607371006495	-9.086930806167489	4	2	-8.703149346695282	-8.632523082736933
7585	group1	0	0	-10.013645885102326	-9.442863858789893	3	2	-8.754589661903474	-9.687877324024509	2	0	-8.348076760966018	-8.503099583261454
24158	group2	1	2	-9.486564390227091	-8.79783053183266	9	4	-8.194804839033536	-8.971123688013837	2	4	-9.120089353155294	-8.778224168305895
16712	group3	1	3	-9.301664975808787	-8.856876164694642	1	2	-9.01678964408439	-8.96630120403152	0	3	-9.549649247884842	-8.772197901466157
11341	group1	2	2	-9.079874489857817	-9.157883485754713	5	2	-8.396598470154602	-9.54359867120739	2	2	-9.228906155644902	-8.315620581925138
16187	group3	3	1	-8.488815873152003	-8.7937156641591	0	2	-9.631271351668858	-8.881934541248842	2	4	-9.327969834428783	-8.899337820461444
14015	group2	2	2	-9.2008084774983	-8.935203467057695	2	4	-8.985192336747453	-8.901629041785265	0	3	-9.361742515175417	-8.676776983579883
14814	group2	6	2	-8.04137666119273	-8.198543674704506	0	1	-9.025862286473584	-8.48737946244492	8	1	-8.670784541644204	-9.478313903447553
25102	group3	2	1	-9.274543675124166	-9.309337136943878	2	12	-9.837880625638645	-8.155662137742523	6	5	-8.018080428909446	-8.739977685640719
19205	group3	2	4	-8.327416955018021	-8.791857052968647	1	3	-9.170169185598315	-9.134958760092992	1	1	-9.685886220296153	-9.430793662451384
17507	group3	3	1	-9.385810164611467	-10.142936298627527	1	5	-9.416387337524442	-8.596737055454597	0	0	-9.885849954711198	-9.974575496307782
24349	group3	2	4	-9.114810581943875	-8.663932884337097	2	4	-9.02911900664203	-8.628202918326057	3	1	-9.0568396679042	-10.015010182345732
29995	group3	8	6	-8.353678887174803	-7.980933941270641	4	3	-8.98274502802848	-9.102608052006522	3	1	-8.799136500947046	-9.793550232786906
19488	group3	5	3	-8.62689363771524	-8.087830250849622	4	4	-9.033593886497382	-8.894675413981066	2	7	-9.176485260001806	-8.143186791392592
15029	group1	1	0	-9.887806891010069	-10.479580069105443	1	1	-9.061719287448424	-9.009578002891484	1	2	-9.164887594463847	-9.006105645665818
18935	group3	2	5	-9.108452955633158	-8.89124174471712	3	2	-8.686729555092683	-8.721188518270278	6	1	-8.37721148016057	-9.1451329478664
17519	group3	3	3	-8.935330975197385	-8.628768487886854	5	0	-8.724422948620342	-9.22895545871627	1	2	-8.72524607544774	-9.390302908787135
15757	group3	2	0	-8.595407617387126	-8.845073338614556	2	0	-8.746275358447814	-8.73077374506042	4	1	-9.176839408029638	-8.926343537031968
19317	group3	2	5	-8.678376929078102	-8.671520177626983	1	1	-8.840922094252415	-9.267874563958689	3	0	-8.985421195360585	-9.36918340257429
16873	group3	2	4	-9.492754211645071	-8.974175335261112	7	1	-8.59456943287528	-9.009176464486204	2	8	-8.880646433008847	-8.694181482114798
15476	group3	3	3	-8.7286870479755	-9.232670687852512	1	5	-9.165420285849315	-8.616337030921159	1	1	-8.676773408538415	-8.973296986240904
11829	group2	3	2	-8.704346137602275	-8.93116173114686	5	4	-8.518817230720607	-8.383587646152108	1	3	-9.459252575566541	-8.655064726348913
16244	group3	1	3	-9.01783843336316	-8.696127125411323	0	1	-9.59786080340947	-9.323404093565221	3	0	-8.57222343532707	-9.480519170573574
11999	group3	0	0	-9.002950695333809	-8.92735740141029	1	1	-8.729597900455058	-9.936361682391329	1	1	-10.131101806907695	-9.089274215174946
17276	group3	1	3	-9.037810303671629	-9.055354240776628	6	1	-9.188930724861628	-9.53982018753052	2	3	-8.493655690730424	-8.567594812418626
13768	group3	2	0	-9.01414142309325	-8.623161513975681	1	3	-9.352116562555825	-9.339003415354224	1	3	-9.579978475600058	-8.343648263263907
14605	group3	1	4	-8.967715471605265	-8.999118899049128	0	1	-9.13114504030472	-9.174898140814967	0	0	-9.441098012943637	-8.5436424189212
23335	group3	4	3	-8.37079636803265	-8.699868243313718	1	2	-9.181329204474954	-8.75774080930473	1	4	-9.21043749862968	-8.522759858349094
12307	group3	2	4	-8.912046864185855	-8.607027233900535	4	2	-8.158737793380197	-8.970186792396404	3	3	-8.753436598594146	-9.116528648972318
14761	group3	2	3	-8.449692264237571	-8.066062916869987	4	1	-8.655269408254288	-9.604297859213824	2	0	-8.653034945096815	-9.330613932678594
17046	group3	1	6	-8.898522280931779	-9.237919592719164	2	1	-8.175611704173152	-9.353282784156452	2	1	-9.193528522261555	-9.162855403188034
14794	group1	4	5	-8.778826172073414	-8.509905301461904	0	0	-9.418301954301826	-8.630307417757717	1	1	-9.429251755999864	-8.548531926096812
13512	group1	3	0	-8.61688730991449	-9.593659501263932	12	0	-7.7784945047148595	-9.847941247348325	2	4	-8.547140162748706	-9.00753253586824
13257	group3	3	3	-8.490577265992293	-8.935360489173862	0	2	-9.963213440450243	-8.467409049364933	0	2	-9.486982756224423	-8.781008357130986
18190	group2	4	3	-8.827986730188744	-9.132879541852677	1	2	-8.97850006452468	-8.588684362931003	1	0	-8.871042842411676	-8.698779081495195
15435	group3	2	1	-9.086112798362402	-9.333922610898325	2	2	-9.30159890185229	-9.273477217603073	3	2	-9.017362602707328	-9.12298511714209
14409	group3	3	4	-9.20835241323768	-8.575153045780052	0	1	-9.071294415125815	-9.247358634869094	2	1	-8.325380975492559	-9.314159818590808
14062	group3	3	1	-8.788995279981995	-9.025215718056582	1	2	-9.6572620572547	-9.201725331481116	1	0	-9.108247677892077	-9.89574343400209
19192	group3	1	0	-8.708409731022915	-9.345264634394683	5	3	-9.200515076618528	-8.770195852169977	1	3	-9.201673035074803	-9.254380327858529
11734	group3	4	2	-8.316613863111987	-8.32102006122536	2	2	-8.583838399847924	-9.91366260898521	1	0	-9.184913613880898	-8.73061133403886
19144	group3	5	1	-8.400158358847282	-9.105889044172297	2	2	-8.914437774387316	-8.466598401814643	0	2	-9.318721046935776	-8.81266948515451
15287	group1	3	0	-9.580704643361976	-9.232554836086775	3	7	-8.6506102737522	-7.934154902676347	0	1	-9.207491770525902	-9.242234711708386
18508	group3	3	0	-8.969927865461262	-9.232328726300805	2	1	-9.369563910888422	-9.222555402784955	0	2	-9.938236840345757	-8.824039212855753
11871	group2	1	1	-8.77433903706126	-9.058993169120578	2	1	-9.187340021352185	-9.175655543871727	4	1	-8.717959699517268	-9.51311175508531
23027	group3	0	2	-9.015443815234175	-9.732259358275615	8	3	-7.721444870118877	-9.771420109397578	1	2	-9.324332916833603	-9.92615107661283
18097	group3	3	1	-9.123379519025203	-9.113702313883218	2	0	-8.806990820064884	-9.656667998398843	0	1	-9.214803399386431	-9.582677698516491
14227	group2	0	3	-8.66564633544261	-8.355935410457377	0	3	-9.92202288976064	-8.403606185111407	1	1	-8.854599552171868	-9.103935573379351
13937	group1	3	1	-9.320619066269057	-8.38579256197853	4	3	-8.428592508281474	-9.166608926714908	1	0	-8.749697863834259	-9.46062553337355
19507	group3	0	0	-9.494810466435183	-9.522250114777275	1	3	-10.241116347851223	-8.689126098251752	1	3	-9.888037954157745	-9.090409282028103
31220	group3	7	5	-8.667113451189413	-9.007733916434427	6	2	-8.685184515967958	-9.632303496600242	3	7	-9.343427239503695	-8.151226948449457
22603	group3	2	2	-8.767105243555251	-8.609162242431067	1	3	-9.268645622865286	-8.61796726816999	1	4	-8.93765585498941	-8.346550878483779
12265	group3	3	2	-8.622600174022585	-8.13679648074727	1	4	-9.839726258448229	-8.888989215361947	4	1	-8.793795091966247	-9.21160593503729
15300	group3	7	1	-9.269188367065645	-9.335955007960399	6	1	-8.586133072128941	-8.704079903449816	1	1	-9.804930310454672	-9.16829470984287
12237	group3	2	1	-9.899264195608087	-8.750326577590545	2	1	-7.948159948351232	-9.530511785445594	3	1	-8.74717531217493	-9.012392313490992
16223	group3	0	2	-9.55851539138443	-8.698792944976832	1	0	-8.571186191187767	-9.301309138986465	2	0	-8.889158382341412	-8.900866210766166
13835	group1	3	1	-8.721549302674935	-9.024518909738855	4	0	-8.389951772926743	-9.309613475120049	1	1	-9.707595294396489	-8.900764019639464
13449	group3	3	0	-8.954890877226305	-9.912617545985606	2	5	-9.367292306946222	-8.71807467328072	0	3	-9.445970423283343	-9.071843593233567
16025	group1	1	2	-9.415319348886028	-9.415728809475832	1	3	-9.948228150540574	-8.556003178506437	0	0	-8.379592348458324	-10.024539951291407
17508	group1	4	2	-8.813505140117549	-8.770544622406836	0	0	-9.698186267438698	-8.875444666158154	1	1	-9.178439393825915	-8.880116351035143
13630	group1	0	3	-9.360111554727526	-8.73631543687764	0	7	-9.199734964696644	-8.393897180895177	3	0	-8.519008521446228	-9.015611112049141
15725	group2	1	0	-9.414739990235399	-9.314282930827769	3	2	-8.298642102391597	-8.929066810290928	3	1	-9.457285447724711	-8.663161939511417
30011	group3	4	2	-8.668363953295104	-9.14063783204	2	5	-9.31789928798947	-9.366650229077425	6	0	-8.765435652350297	-9.916760893751102
14103	group3	1	2	-8.442426330969745	-9.73000091023458	1	1	-8.635474165121925	-8.920947223528668	0	0	-9.014263493340826	-9.888297783809836
16403	group3	1	1	-9.417982734851575	-9.418530704729532	1	6	-8.79043021553041	-8.758547236104576	0	1	-10.342946201295378	-9.536108093232059
18128	group3	4	6	-8.421603459819826	-8.13915593299434	1	4	-9.402248380681032	-8.18964197312558	4	0	-9.505241064724157	-10.094209035617547
17755	group3	3	3	-8.498586072900597	-8.731603193425157	2	3	-9.179666618178645	-8.714823959921178	4	2	-8.11914260317082	-9.687413324805178
11524	group1	2	1	-8.039365709913838	-8.413827074771742	0	2	-8.843923339153863	-8.435422767442184	1	0	-8.852731997001836	-8.678000322555954
17889	group3	3	1	-9.047934417515833	-9.090169676230069	4	2	-8.793237083692693	-9.298204623202828	3	1	-7.955074601813818	-9.196460183514773
14546	group2	1	2	-8.942280473034645	-9.307953156268324	2	2	-9.58530641052835	-8.89713825346392	5	1	-8.229511193800057	-9.585738646788187
15654	group3	2	3	-8.871927449655521	-9.613763053199964	1	4	-9.422399143785952	-8.558969472471185	3	1	-9.037781073065572	-9.21652894922553
25081	group3	4	1	-8.088031631570011	-9.4154971728408	3	8	-9.363706218575608	-8.931659201756363	4	5	-9.511365749679179	-8.847566882428728
14480	group3	1	0	-8.725225406148615	-9.002784143247844	5	2	-8.614405243994485	-8.783678552179614	6	5	-8.068032535801539	-7.9636898855862865
14755	group3	0	2	-9.051989056575694	-8.771836181497259	2	2	-8.285823257713615	-9.204612415196793	2	0	-8.674777054916119	-9.572088317170884
22433	group2	2	1	-9.265795759303641	-9.860454860779429	2	5	-9.459021829181268	-8.487409089221483	1	5	-9.41115571319276	-8.709852911244043
6045	group3	0	0	-8.397407595021052	-9.383291815260877	0	2	-8.442240198519666	-10.097490458919077	1	3	-8.724219441826955	-8.729287028320153
18398	group3	0	3	-10.10717870563955	-9.46397214219238	4	4	-8.908149175844791	-8.56060274814015	2	2	-9.14462276908002	-9.459147757941585
14890	group3	2	7	-9.495703116967432	-8.895853470511021	2	1	-8.313900775220203	-9.497660367076723	2	2	-8.78287414069325	-9.019914242859064
12870	group2	0	0	-9.205762226107561	-9.528187346465737	1	2	-9.477667917654648	-9.261004345416236	4	0	-8.304360550583512	-9.352756119888697
16143	group3	1	4	-9.5995476877902	-9.01619782053735	2	2	-9.265633305105203	-9.101916954022172	3	1	-8.58493576940482	-8.331744446725251
15262	group3	2	0	-9.324057476321055	-9.369010713583386	3	2	-7.916332140697836	-9.192308009476939	6	8	-8.021795558534278	-8.02987908372027
16101	group1	1	3	-9.424786504833015	-8.238588722971565	1	0	-9.031680634099674	-9.671034454280848	0	0	-9.51693095711475	-9.591429112606471
22358	group1	0	2	-9.253775309533365	-8.980706334478137	4	2	-7.9155191840769294	-9.122555961229804	1	1	-8.930659292113472	-9.436862314756608
9600	group3	3	2	-8.563409186019012	-8.222000009911287	2	1	-9.288745073051599	-8.434168458394408	0	0	-10.18820356519834	-8.268120162118162
7623	group3	0	0	-8.89148975053645	-9.322383336947118	2	2	-8.54977252401511	-9.255453417897488	0	2	-8.753908760604585	-8.488545286060713
21256	group1	1	0	-9.557705262449822	-9.559051761069538	0	4	-8.851197879196338	-8.779326162518075	2	5	-8.907947121939708	-8.416539950703848
13300	group2	1	2	-9.395824372145341	-9.16553039291443	3	1	-8.196606308713022	-9.439086276978378	6	3	-8.866851739133088	-8.926695873577005
20775	group3	5	4	-8.769587402963692	-8.62488941460583	3	4	-9.646192844532742	-8.793884101975706	6	2	-8.041191003941053	-9.574988143012387
11446	group2	1	0	-9.322953357431905	-9.875796627695625	1	0	-8.628191256042673	-9.427416880945666	1	2	-8.729038398965006	-9.787874007870068
20309	group1	3	2	-8.323129301474532	-8.778979858729867	5	1	-8.495593750757982	-9.645037759448243	5	2	-8.250996575578402	-9.111890358916568
21430	group3	3	0	-9.204994297590483	-9.436210344504529	6	7	-8.533694521060722	-8.782810351120016	5	2	-9.60180939113349	-9.90664625249563
18469	group2	3	7	-9.412723629078558	-8.841820795908879	4	1	-8.648603140667747	-9.509232750100495	4	6	-9.110120160286368	-8.016096522657888
11236	group3	0	1	-8.880583862772278	-8.144202950261834	0	0	-9.994149171967493	-8.857897188477123	2	0	-8.75336515680163	-9.781264166477655
10327	group2	1	1	-8.968185259583677	-9.0562387817219	0	1	-9.559228916200222	-8.670079950017158	0	5	-10.022911940721032	-7.585382795910956
14932	group2	1	3	-9.77595526985155	-9.547893552745972	3	3	-9.25390397964741	-8.75130562356765	1	0	-9.290702269938832	-9.74181679943126
14347	group3	5	3	-8.414894903207	-8.445079913215332	1	2	-10.104565687891402	-9.555807072812687	2	2	-8.934751156652984	-8.713968576290606
22034	group3	10	8	-8.731539636136976	-8.599295320397442	3	2	-9.235339119780793	-9.850866274742891	2	3	-8.212560626045878	-9.10604821374082
12258	group3	4	1	-8.710693970246401	-8.880963596338306	1	0	-9.035291834898036	-9.292851190517	2	3	-9.364887279979978	-8.666404478360406
23713	group2	1	1	-8.990856889202597	-9.838287913556504	2	4	-8.61037822947287	-8.554955855042571	2	3	-9.411182901375692	-8.826207577503652
24764	group3	3	4	-9.062239143806167	-9.179853139110463	1	4	-9.127346528902208	-8.668530704109543	3	2	-8.917953687949387	-8.514095310350713
16360	group3	4	3	-8.546105198761284	-9.732565275621626	2	2	-9.336401491111902	-8.779414235133927	1	0	-9.361570450037764	-9.349126324052177
17003	group3	1	4	-8.48374934586657	-8.68837533387753	2	5	-9.48793838221817	-8.173364313185985	3	2	-8.863764506384916	-8.77428192576572
17941	group3	2	3	-9.400488186792847	-10.029285116599532	1	3	-8.716365972857302	-8.664584473451601	1	6	-9.74675503615178	-9.416299434039718
12607	group3	4	1	-8.464260705585035	-8.560823909090766	2	2	-8.972026715561247	-9.273045413646171	1	0	-8.923953302561133	-9.199109851125254
28792	group3	3	4	-8.983201919396016	-9.290520576079997	3	1	-8.977663130424377	-9.717841692941704	12	5	-7.863885217982162	-8.650184602457387
19188	group3	2	1	-8.627179854822897	-9.445843013111329	5	3	-8.187226041155652	-9.220042211117764	3	1	-8.381579012684451	-9.049994431285137
13871	group3	3	0	-9.645764021467865	-9.815922475632915	2	4	-8.825943662727914	-9.187820811861402	2	3	-8.96854904266411	-8.950242943308805
19303	group3	1	5	-9.729890943727574	-8.379482176229931	2	2	-9.3535590144994	-8.719866419993844	2	1	-8.475643954075844	-9.175504052846284
15746	group3	1	3	-8.445375641190413	-9.066442295588939	2	0	-8.788658336257091	-9.630800897146496	9	4	-8.217830953198593	-9.380527966325877
7872	group3	1	4	-8.988580209876456	-8.153658566430478	2	1	-8.551315997797985	-8.939463048049237	2	0	-8.506700550058069	-8.875475471266544
