nCount_RNA	group	gauss_1_-9_0.5	gauss_1_-9_0.5_expression	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5_expression	gauss_0.75_-9_0.5	gauss_0.75_-9_0.5_expression	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1_expression	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15_expression
31874	group1	3	-8.193219224453857	66	-6.113015781700941	3	-8.381180276078604	12	-7.688887291669788	11	-8.07623700066145
21495	group3	2	-9.631690470533224	1	-9.965856873433287	1	-9.252669914227324	1	-9.16440793977917	35	-6.217374612105316
27585	group3	2	-9.662124608590158	108	-5.7563998800158425	5	-9.00853496970984	10	-7.689429649376244	30	-6.76139484241052
18028	group3	1	-8.967641313906224	65	-5.752205802326913	5	-8.764222792570465	4	-7.576413346364896	5	-7.662828375227214
7264	group3	0	-8.721500529913751	0	-9.33683462486908	1	-8.846526104456535	5	-7.417518013647384	1	-9.456927086992454
16825	group3	1	-9.065852781287145	39	-6.135910563163221	0	-inf	3	-8.94667400317065	0	-8.459268217568088
18210	group2	5	-7.9138336018722875	28	-6.481982606664893	0	-inf	12	-7.416539615539815	28	-6.810334222140959
14707	group3	4	-8.411464889889878	4	-8.723832692443263	1	-9.229778131568999	2	-9.364153954177208	7	-8.091426540485331
13208	group3	5	-8.179971316175465	22	-6.362188704731712	1	-9.521648748840763	6	-7.519397213495159	19	-6.65333041439033
24985	group1	2	-9.208935308890952	2	-9.264350053350393	5	-8.622347060595237	6	-9.008123316986605	11	-7.781752181090989
16411	group3	1	-9.44843979320806	59	-5.452228870372082	0	-inf	1	-9.095382782399843	1	-9.374065731559705
18404	group3	1	-9.53514414579804	21	-6.602083984454307	0	-10.106619423387619	3	-8.887509355687808	2	-9.457550919763081
10742	group2	2	-9.056890782156875	0	-9.897075028722679	0	-inf	5	-7.627102721539613	17	-6.559358874976655
39339	group1	4	-9.629174958641492	1	-9.784306001488284	4	-8.833687718836622	26	-7.389078619237411	50	-6.672124167678117
6166	group3	1	-9.316896026848344	0	-10.321771405694808	0	-8.86414043283959	4	-7.5353684398322445	5	-6.506465757617893
24024	group3	1	-9.215384869696134	3	-9.72345213525252	7	-8.735535103848278	8	-7.591016982102426	9	-7.7527638597398365
9770	group2	3	-8.527857635400355	0	-9.795112301235957	1	-9.18343560753588	1	-8.34195057695878	4	-7.922987976300174
17131	group3	0	-9.236437779514777	1	-8.81808735512908	0	-inf	8	-7.539087630365397	1	-9.522265081187296
15680	group3	0	-9.703532055248761	31	-5.970134523349281	0	-inf	0	-9.5703117839128	24	-6.513394649207482
12766	group2	2	-9.22373663636482	24	-6.498162577412152	2	-8.888652951303007	10	-7.525943403990949	13	-6.732713130428206
13110	group3	0	-8.905708543811146	0	-10.276378916413858	2	-8.601334736401753	4	-9.289676555841199	6	-8.088947747333384
11381	group1	2	-8.719540970793327	79	-4.846442359653912	2	-9.521758540590156	0	-9.098357980528434	20	-6.475884188678476
15731	group1	2	-9.460829527256896	23	-6.317270575060752	2	-8.97167703396052	11	-7.330439577023186	1	-8.012317332579897
13650	group3	2	-8.676312442074297	63	-5.68314459549498	3	-8.808053171253546	10	-7.502473456173461	12	-7.874380445459711
6325	group3	3	-8.306587203029478	0	-10.290034761343831	0	-inf	1	-8.959596966267588	1	-7.943674167952985
12142	group3	3	-8.755241690929106	23	-6.4842498792912755	0	-inf	4	-7.552923265441221	16	-6.715534980424082
13164	group3	2	-8.880602071238524	1	-9.412858159721761	0	-inf	8	-7.545117235695958	6	-7.848136889578685
13037	group2	1	-9.224055903046757	165	-4.404049376677297	1	-9.629504249614392	9	-7.655252404345345	2	-8.099087688397617
12885	group3	1	-9.305397501424206	11	-6.668113432959616	1	-9.472758501259339	5	-7.377034111731546	2	-7.865541644395762
10466	group3	0	-10.014972534592644	32	-5.821782090666916	2	-8.206626297991082	1	-9.43278767208407	3	-7.797815623230671
14371	group1	6	-8.696026706955433	17	-6.626532348446542	2	-8.478577144708444	7	-7.596000438984707	2	-9.321072711087083
6870	group2	0	-9.177054441779845	0	-9.214483240557952	0	-9.37090652351695	4	-7.48862008368541	6	-7.526714398812848
9409	group3	2	-8.923709254939252	37	-5.590396583145119	2	-8.636663645536498	3	-7.598256725843012	0	-9.463083810373613
7393	group3	1	-8.74936257547958	0	-9.780499300346573	4	-8.793503736460647	0	-9.01482850721771	11	-6.395291366109023
12828	group3	0	-9.39320138534768	0	-9.412429638829112	4	-8.29451122147615	0	-9.247135020952282	3	-7.881346707479555
9575	group2	3	-8.491502157163715	1	-9.176824837819265	2	-8.426069486334612	1	-8.98055045812538	5	-7.884063255613703
21321	group3	2	-8.943444709062986	0	-9.141559285305584	0	-10.214303666215889	1	-9.279762862240101	34	-6.46710616324268
15232	group1	4	-8.251502376169363	28	-6.627906107588342	3	-9.147730630502013	6	-7.5789587073364375	31	-6.171986274961892
17387	group3	1	-8.915531166071863	27	-6.221755731246482	7	-8.308051319778675	10	-7.716799679737936	6	-8.116339429195449
22473	group2	3	-8.840687652339998	2	-9.325859695780688	4	-8.178525677819046	10	-7.492648245566088	4	-9.412909638516119
14429	group3	0	-9.13668856919781	23	-6.797567199429362	1	-9.30665595617492	6	-8.173559145205818	3	-8.190930353045735
14135	group3	2	-8.261793003577653	20	-6.198852878042868	0	-inf	8	-7.280477647184357	2	-9.344499743176376
17308	group3	0	-10.051746390900913	3	-9.239521865845003	0	-9.614786858619752	1	-8.937821668181595	3	-9.349866523864362
14953	group3	2	-9.266415980560277	1	-10.27573012626328	1	-8.86924257502267	6	-7.321230726513628	0	-9.697135927087022
18002	group3	0	-9.152526996974023	50	-5.999685657944601	0	-inf	4	-8.79054191198648	0	-9.449555333152695
13642	group3	0	-9.76521036755264	71	-5.129387721513013	2	-9.319355841992351	7	-7.459073399520176	5	-8.333284660964457
17449	group2	1	-9.397351325879454	2	-9.110817061147896	1	-9.005836678768985	2	-9.691472978872556	0	-9.614243295373917
12837	group3	0	-10.086061355232507	0	-9.438658346898134	1	-9.583570850354258	2	-9.241346813488558	1	-9.801167610862814
20126	group3	4	-8.904806381362683	2	-9.918466227407599	4	-8.61419933663748	5	-9.050235806877298	0	-9.457186298179085
20804	group3	1	-9.702613772038134	16	-7.151516409752691	3	-8.711811076465557	16	-7.359322720891654	2	-9.760688163333961
12667	group1	3	-8.81506976313982	2	-9.703728211683408	2	-8.76764086542974	7	-7.577271676612827	23	-6.376858576194328
15260	group2	0	-9.130890847980657	0	-9.65303455986547	4	-9.547810757199647	6	-8.49570628376438	0	-9.569972180856793
11628	group3	2	-9.416356756392393	0	-9.779566593514005	0	-9.843061017730587	4	-7.613458529816104	20	-6.531616875331594
15050	group3	0	-9.776891304998575	41	-5.72754409947963	1	-9.637920441582185	10	-7.384720261880278	19	-6.449383552076177
17501	group3	2	-9.34142392222587	42	-5.97903452447591	2	-8.749496559857949	7	-7.5662964404934945	27	-6.479037094077731
13013	group3	1	-8.844688089892264	20	-6.304457097898446	1	-9.898799216505191	3	-7.287839036253626	2	-9.876385226834689
12399	group1	2	-9.062723596933285	25	-6.106097069113134	0	-8.66875109365167	0	-9.248558697682201	0	-9.653153354129959
15610	group1	4	-8.666878100356952	44	-5.804650741261306	4	-8.110405892690032	6	-7.360658095502281	1	-9.570471294282948
12012	group3	4	-9.394165134261243	0	-9.589868297935594	3	-9.312724014383388	5	-7.613372562878488	14	-6.612089288956724
41609	group3	10	-8.197003239217262	0	-9.701874211423569	3	-9.091338196148754	24	-7.53597379353291	58	-6.7190881230802955
18260	group3	4	-9.118976708182265	0	-10.230076987231419	1	-8.505252466674078	0	-8.889184506945751	30	-6.3362522936443515
13265	group3	2	-9.42259771453212	3	-8.439608589554638	4	-8.539981372945661	1	-9.268236148615324	27	-6.273219503350376
16819	group2	7	-8.34492038430427	0	-9.319246741664442	0	-inf	6	-7.535405297666268	18	-6.570617827111822
21197	group3	6	-8.321216761018517	5	-8.40913440662349	0	-inf	8	-7.423680236552478	3	-9.501163768149889
9985	group2	1	-9.045084658544717	23	-6.018760149126653	0	-9.307034292765335	4	-7.537957754245454	12	-6.5397929268447506
15990	group3	1	-9.242151058333256	45	-6.022025713873159	2	-9.085213563632584	7	-7.503049389698689	1	-9.580979058601619
19741	group3	4	-8.544962680532182	21	-6.390308195362427	2	-8.936325148175387	8	-7.650867081025459	37	-6.573752435783388
17944	group3	0	-9.447068484081697	0	-9.646354689016718	2	-9.130023607118606	17	-7.338798691663966	37	-6.349394572773329
13171	group1	3	-8.5324042291036	2	-8.707532012184263	0	-inf	8	-7.411906146630359	1	-7.920231363570679
19101	group2	0	-9.693590259980395	2	-9.573471593824408	3	-8.707327564239797	5	-9.039093166496357	35	-6.319440311280061
12797	group3	4	-9.041696636451688	34	-6.200513447221385	2	-8.831289098097281	1	-9.566661875009363	4	-7.685680098268153
14730	group1	3	-8.994122246403391	47	-5.758008768191794	0	-inf	6	-7.4925114308725105	12	-6.631758708692413
29372	group3	4	-8.395950269429726	6	-8.730293306219393	7	-8.342283199291863	1	-9.56828894812873	43	-6.551987444885346
13082	group3	0	-9.914609816874949	25	-6.461221814334575	0	-9.850556153925371	14	-7.659343997849251	4	-8.004430857806687
15894	group3	0	-8.882781639016061	2	-9.05005545299855	4	-8.403227987531132	3	-9.22924003909469	2	-8.362839071645086
27181	group3	3	-9.060355233388007	47	-6.259487342604107	4	-8.586823194359853	17	-7.483846947977371	3	-9.638665626018108
18012	group3	0	-8.998545856420956	51	-5.963285859192425	4	-9.062020117081003	12	-7.201673100088986	29	-6.581357963238252
14951	group2	1	-9.442052772900897	39	-5.837015723523324	4	-8.78673303124863	5	-7.4589433698077645	3	-7.960690504184204
17604	group2	1	-9.650947415245303	2	-9.1298741580057	5	-8.506525855918154	3	-8.752554040942153	5	-8.020656425703306
15151	group2	3	-9.231568530875336	1	-9.596601985142701	1	-8.84446843538663	2	-8.749618846619443	2	-8.0456743766787
7957	group1	1	-9.120831892335131	16	-5.807000962244009	0	-inf	4	-7.37627461875192	15	-6.46880029684529
19583	group3	3	-8.262408260845588	37	-6.100994372189545	3	-9.11899369635684	2	-9.058191640485477	4	-9.635154140510986
20405	group3	2	-8.944309178234274	0	-9.399001105831825	1	-8.853775600649339	8	-7.7147703298138435	0	-9.27016805196226
22393	group3	3	-9.002138127335382	4	-8.844346957845074	0	-9.34325701354176	11	-7.530351348971231	30	-6.385619737808809
15574	group3	1	-8.650826853692804	16	-7.017225614891484	0	-inf	11	-7.523307768207253	6	-7.725324541338719
17192	group3	1	-9.805927320453895	53	-5.619257460741085	0	-9.650703501914515	2	-9.38130816461884	8	-7.803264907914584
20586	group2	3	-8.638716776424486	0	-10.5000383479052	0	-inf	6	-8.667235857712233	11	-7.76458874342142
12579	group2	1	-8.542311929346262	1	-9.849082291566647	2	-9.432613303640233	1	-9.106105319496734	3	-8.10765260042807
9120	group2	1	-8.546428066222692	34	-5.499264334974069	2	-9.38053185475885	4	-7.391850651175711	0	-9.570597127187007
9314	group2	0	-9.16649703113999	38	-5.402744918531674	0	-inf	5	-7.598244330983002	2	-7.934187106896339
16545	group3	1	-9.617624997965175	0	-10.128286409206916	2	-8.89952810128379	1	-9.273050946307277	2	-9.514685071232245
42092	group3	2	-9.492464252797301	2	-9.963303997771131	9	-8.597277722627702	4	-9.117262891096189	3	-9.217374612105317
15984	group2	3	-8.876273065526641	1	-9.199844802947993	1	-8.871766652594399	11	-7.415364892776702	2	-9.76139484241052
15423	group3	2	-8.73161757738135	3	-9.091074704073522	2	-8.265550136519764	2	-9.077830211972849	0	-9.810334222140959
24212	group3	10	-8.36172511224295	2	-9.604685921932948	4	-9.038040965425767	14	-7.391456447452964	5	-8.153499426613148
19445	group1	2	-8.239282977492751	72	-5.8302701141874005	2	-9.315273641958566	6	-7.490951750820502	1	-9.653330414390329
14385	group2	1	-8.56437585955536	57	-5.578303496274216	0	-inf	2	-8.491318731069558	19	-6.340341949906014
28814	group3	4	-8.983035600804298	5	-8.943291886410307	1	-9.35660913326201	16	-7.517581624145702	14	-7.816599907228354
22543	group3	5	-8.8675400216449	1	-9.871648666710918	1	-9.443555532822359	10	-7.455278105321885	29	-6.5422792735680355
15499	group3	1	-9.11765618487739	41	-6.148587392034246	3	-9.145072961333087	7	-7.6033284381534365	13	-6.648475054269865
12096	group2	3	-8.472565773914255	12	-6.557155735647399	3	-8.304697096114698	2	-7.661597757587242	22	-6.41991437370588
9189	group3	3	-8.70286422533193	0	-9.802229170797842	0	-inf	3	-7.672177620728197	11	-6.411596172128999
15288	group2	1	-8.892070163819698	0	-9.442091428299847	0	-inf	0	-9.007420368520382	3	-8.156383365570553
21430	group3	2	-9.627800269019934	1	-9.303638418447054	1	-9.727981036975038	24	-7.486088828337416	4	-7.799009696012785
17456	group2	6	-8.4766693075211	3	-9.568769264753074	0	-inf	9	-7.531458841370349	1	-9.559358874976656
12638	group2	1	-9.763443182811857	1	-10.035667108249521	1	-8.715211161493954	3	-9.15876979632366	1	-9.672124167678117
17939	group3	2	-8.384108906309729	2	-9.220643639850039	2	-8.996945561220512	10	-7.5168691377712324	4	-7.950559218905096
13748	group2	3	-8.507685248011633	3	-8.655059362386826	2	-8.570064580088403	0	-9.135351707087874	0	-9.506465757617892
12448	group3	0	-9.793534410043112	26	-6.08766538937928	0	-inf	8	-7.559594020903423	26	-6.553238648248788
27478	group3	3	-9.024232168021435	0	-9.689493894104572	0	-inf	2	-9.465757213036035	0	-9.513394649207482
14832	group3	1	-9.620697129964354	1	-9.489747440551675	0	-9.222455412447141	3	-8.631102335194637	5	-7.9535866580848005
13715	group3	1	-9.072309659936383	0	-10.055246279447692	2	-8.623328509379801	5	-7.514247690365164	1	-9.732713130428207
14122	group3	3	-8.72241501324045	0	-9.504360294992821	1	-9.2339154948749	4	-9.288001316954121	25	-6.475347687949354
12946	group3	3	-9.06831904985339	22	-6.124846295685451	1	-8.668232518649189	2	-8.96586025105623	1	-9.475884188678476
12109	group3	0	-9.681934012310219	0	-9.957779531452562	1	-9.96124187698906	0	-9.294770177529035	18	-6.446793725966841
13848	group3	2	-8.869586361405364	66	-5.5041698555396215	1	-8.735552772501958	8	-7.317958000191244	0	-9.715534980424083
19196	group3	2	-8.87025614671679	79	-5.603504641003375	4	-8.608797214139102	7	-7.535617957082499	7	-8.204388432274673
14419	group2	3	-9.013617405280248	36	-6.261327545012106	1	-9.776708175868247	9	-7.595990793933038	2	-9.395291366109024
17784	group1	2	-9.522569487396405	0	-9.416475655755466	0	-inf	4	-9.236876122009313	31	-6.368398609569278
15880	group3	0	-9.174890831015649	5	-8.72935605877958	0	-8.55450397316033	8	-7.627516577270309	8	-7.881854998961699
8084	group2	2	-8.865736415790813	2	-9.24108192156282	1	-9.545822990807613	7	-7.601331119619748	2	-8.262138599790026
16523	group3	2	-9.077524910650832	47	-6.214506131675069	3	-8.482645267973021	11	-7.450011994552647	22	-6.489724822439237
29762	group3	16	-7.943688940346831	64	-6.026432369700212	1	-8.97786666366971	4	-9.65039903921381	43	-6.4273489924452925
15834	group3	3	-8.871960281274017	2	-9.8626576765375	6	-8.631275045781381	4	-7.528156006067152	3	-9.46710616324268
12959	group3	0	-9.103380667029185	31	-5.968503662275604	0	-inf	9	-7.5454017962489575	0	-9.171986274961892
15040	group3	1	-8.75870102423792	80	-5.297735126808216	1	-8.787253404796688	2	-8.977944736698264	1	-9.376858576194328
15559	group3	0	-9.552716176613865	27	-6.250756242425027	0	-9.571793411645887	15	-7.527616190873062	2	-8.175629163412845
25996	group3	2	-8.789622400073462	128	-5.36387768712218	6	-8.197574878731258	9	-8.34143294155307	47	-6.473495778627302
20500	group1	7	-8.191602886238284	4	-9.100594845407995	0	-inf	15	-7.650434679752636	2	-8.129298666160457
13818	group1	0	-9.44188565928667	2	-10.36076475829894	4	-8.36230864382678	7	-7.596982496678856	5	-7.677946900838989
18642	group3	2	-8.850582490465781	2	-8.899880573892426	2	-9.48048476893944	9	-7.547727671716208	0	-9.531616875331595
16081	group3	2	-8.61644345177759	1	-9.351754807790309	6	-8.686031726973944	3	-8.463692179540885	1	-9.449383552076178
14018	group3	0	-9.846674354036052	14	-6.700926563577189	1	-8.737031802626337	4	-8.877220198560527	17	-6.645242068912392
16775	group2	5	-8.180555534640567	29	-6.346612799004508	1	-9.30638508811336	6	-8.577968162674962	4	-7.972592057007007
18836	group2	1	-9.522499094534107	119	-5.176062414319482	0	-9.48679155998907	3	-9.23181502983848	31	-6.394643702883588
15154	group3	1	-9.167527028818284	0	-10.032201528254127	0	-inf	7	-7.548990179208692	5	-8.09132094324509
15914	group3	3	-8.809663911180941	1	-9.664122246380296	5	-8.32448471842392	2	-9.340375589448314	23	-6.485270881677775
14670	group3	2	-9.116301442040498	45	-5.813386509628671	3	-9.163815411665498	2	-8.654160785640833	0	-9.47903709407773
17949	group3	1	-8.598531666441769	0	-9.955434887346563	5	-8.510839036616598	2	-9.198889321480484	0	-9.612089288956724
7585	group1	0	-8.924537291512321	0	-8.508918332781851	3	-8.011793708356363	2	-8.36351710876088	14	-6.342031116079747
24158	group2	7	-8.715124354497666	0	-9.219417900956287	0	-inf	6	-7.482586274571228	2	-9.719088123080295
16712	group3	1	-8.962513288148317	46	-5.959034103482618	3	-8.720013100276473	4	-8.581974286506842	2	-9.336252293644351
11341	group1	1	-8.263999192716069	37	-5.715637203206948	0	-9.405484488056086	2	-9.340117688635463	19	-6.678085336041983
16187	group3	0	-10.007749004496596	40	-6.117241334062296	3	-8.469812296755038	6	-7.419159169527026	17	-6.605431828761983
14015	group2	5	-8.81795287669313	33	-5.9824448811874555	3	-9.648645921374088	11	-7.574869794463772	26	-6.451138500247426
14814	group2	2	-9.150307563900371	46	-5.901607365015151	1	-9.415393821069289	11	-7.476830042637567	6	-7.910171086661063
25102	group3	4	-9.479516308490357	0	-10.005537375042078	0	-inf	12	-7.469871722294776	1	-9.273219503350376
19205	group3	1	-9.405805005286421	61	-5.90112504316044	14	-7.496600273672543	2	-9.107921380598729	8	-7.631951277474265
17507	group3	2	-9.285989989089728	0	-9.838550335163582	0	-9.358809933798222	0	-9.106215892998806	3	-8.012725369879346
24349	group3	1	-8.710794731633598	81	-5.831581931884298	0	-inf	5	-8.771040709657434	1	-9.570617827111823
29995	group3	3	-9.448065218123242	52	-6.298828629313218	0	-inf	6	-9.113873262736362	3	-9.53979292684475
19488	group3	0	-9.08159178818071	2	-9.425886282047191	3	-8.785742375491148	13	-7.568592385600772	24	-6.757489959571318
15029	group1	4	-8.862375564942104	51	-5.831031695018979	1	-9.490131277486816	2	-9.009148169096067	3	-9.573752435783389
18935	group3	0	-9.577895825549644	36	-6.3650140588528235	3	-9.021631877976642	5	-9.452601243076376	9	-8.148045900856934
17519	group3	8	-8.44382567370668	62	-5.719988970751357	2	-8.860261806924289	3	-8.516396074991897	10	-8.15659596815052
15757	group3	13	-7.789205348031185	0	-9.789044574379533	0	-10.285489185242096	4	-8.735718439891075	8	-7.997768665157294
19317	group3	2	-9.33700865360324	42	-6.094072694874135	3	-9.289320985617495	9	-7.454062056988464	6	-7.7374389248329125
16873	group3	3	-8.540276407790891	2	-9.388154857526676	6	-8.630295999442591	13	-7.411147347763834	10	-8.010826519104448
15476	group3	3	-9.154839740209859	5	-9.316703401146754	0	-inf	2	-8.97753429261753	2	-8.025750364277632
11829	group2	2	-8.73331627178652	1	-10.227229908442148	2	-8.527905891117186	1	-9.478031993547754	15	-6.5200933781759804
16244	group3	3	-9.09085259774314	2	-9.200075769673047	1	-8.793388969359679	4	-7.670174298223075	3	-8.138868689778208
11999	group3	3	-7.895669185009446	33	-5.8870194616881	0	-9.436153227287209	2	-8.951540843932111	0	-9.34939457277333
17276	group3	1	-9.162165907808417	63	-5.872229016070565	2	-8.765416482734846	3	-8.105019300266958	4	-8.161525991543867
